#Table1
ra,dec
126.543849426631,6.83939610586671
136.326097949423,39.7358754370228
40.2449974525836,-0.659598520880423
16.9508382974205,1.04441408540948
227.040805684594,21.8436252534905
11.7742785650417,-0.805484518514043
120.815048345174,50.729740986715
174.567954730025,38.4431053594658
172.776247526801,42.9578752139857
216.763958351957,37.3529199751961
